# x[m] y[m]
289.1290 41.0715
289.2140 41.0798
289.2990 41.0881
289.3840 41.0964
289.4690 41.1046
289.5540 41.1129
289.6390 41.1212
289.7239 41.1294
289.8089 41.1377
289.8939 41.1460
289.9789 41.1542
290.0638 41.1625
290.1488 41.1707
290.2338 41.1790
290.3187 41.1872
290.4037 41.1954
290.4886 41.2037
290.5736 41.2119
290.6585 41.2202
290.7434 41.2284
290.8284 41.2366
290.9133 41.2448
290.9982 41.2531
291.0832 41.2613
291.1681 41.2695
291.2530 41.2777
291.3379 41.2859
291.4228 41.2941
291.5077 41.3023
291.5926 41.3105
291.6775 41.3187
291.7624 41.3269
291.8473 41.3351
291.9322 41.3433
292.0171 41.3515
292.1020 41.3597
292.1868 41.3679
292.2717 41.3760
292.3566 41.3842
292.4415 41.3924
292.5263 41.4006
292.6112 41.4087
292.6960 41.4169
292.7809 41.4251
292.8657 41.4332
292.9506 41.4414
293.0354 41.4495
293.1203 41.4577
293.2051 41.4658
293.2899 41.4740
293.3748 41.4821
293.4596 41.4903
293.5444 41.4984
293.6292 41.5065
293.7140 41.5147
293.7988 41.5228
293.8836 41.5309
293.9684 41.5390
294.0532 41.5472
294.1380 41.5553
294.2228 41.5634
294.3076 41.5715
294.3924 41.5796
294.4772 41.5877
294.5619 41.5958
294.6467 41.6039
294.7315 41.6120
294.8163 41.6201
294.9010 41.6282
294.9858 41.6363
295.0705 41.6444
295.1553 41.6525
295.2400 41.6605
295.3248 41.6686
295.4095 41.6767
295.4942 41.6848
295.5790 41.6928
295.6637 41.7009
295.7484 41.7090
295.8332 41.7170
295.9179 41.7251
296.0026 41.7332
296.0873 41.7412
296.1720 41.7493
296.2567 41.7573
296.3414 41.7653
296.4261 41.7734
296.5108 41.7814
296.5955 41.7895
296.6802 41.7975
296.7649 41.8055
296.8495 41.8136
296.9342 41.8216
297.0189 41.8296
297.1036 41.8376
297.1882 41.8456
297.2729 41.8537
297.3575 41.8617
297.4422 41.8697
297.5268 41.8777
297.6115 41.8857
297.6961 41.8937
297.7808 41.9017
297.8654 41.9097
297.9500 41.9177
298.0347 41.9257
298.1193 41.9336
298.2039 41.9416
298.2885 41.9496
298.3731 41.9576
298.4578 41.9656
298.5424 41.9735
298.6270 41.9815
298.7116 41.9895
298.7962 41.9974
298.8808 42.0054
298.9653 42.0134
299.0499 42.0213
299.1345 42.0293
299.2191 42.0372
299.3037 42.0452
299.3882 42.0531
299.4728 42.0610
299.5574 42.0690
299.6419 42.0769
299.7265 42.0849
299.8110 42.0928
299.8956 42.1007
299.9801 42.1086
300.0647 42.1166
300.1492 42.1245
300.2337 42.1324
300.3183 42.1403
300.4028 42.1482
300.4873 42.1561
300.5718 42.1640
300.6564 42.1719
300.7409 42.1798
300.8254 42.1877
300.9099 42.1956
300.9944 42.2035
301.0789 42.2114
301.1634 42.2193
301.2479 42.2272
301.3324 42.2351
301.4169 42.2429
301.5013 42.2508
301.5858 42.2587
301.6703 42.2666
301.7548 42.2744
301.8392 42.2823
301.9237 42.2901
302.0082 42.2980
302.0926 42.3059
302.1771 42.3137
302.2615 42.3216
302.3460 42.3294
302.4304 42.3373
302.5148 42.3451
302.5993 42.3529
302.6837 42.3608
302.7681 42.3686
302.8526 42.3764
302.9370 42.3843
303.0214 42.3921
303.1058 42.3999
303.1902 42.4077
303.2746 42.4155
303.3590 42.4234
303.4434 42.4312
303.5278 42.4390
303.6122 42.4468
303.6966 42.4546
303.7810 42.4624
303.8654 42.4702
303.9497 42.4780
304.0341 42.4858
304.1185 42.4935
304.2028 42.5013
304.2872 42.5091
304.3716 42.5169
304.4559 42.5247
304.5403 42.5324
304.6246 42.5402
304.7090 42.5480
304.7933 42.5558
304.8777 42.5635
304.9620 42.5713
305.0463 42.5790
305.1306 42.5868
305.2150 42.5945
305.2993 42.6023
305.3836 42.6100
305.4679 42.6178
305.5522 42.6255
305.6365 42.6333
305.7208 42.6410
305.8051 42.6487
305.8894 42.6565
305.9737 42.6642
306.0580 42.6719
306.1423 42.6796
306.2266 42.6874
306.3109 42.6951
306.3951 42.7028
306.4794 42.7105
306.5637 42.7182
306.6479 42.7259
306.7322 42.7336
306.8164 42.7413
306.9007 42.7490
306.9849 42.7567
307.0692 42.7644
307.1534 42.7721
307.2377 42.7798
307.3219 42.7874
307.4061 42.7951
307.4904 42.8028
307.5746 42.8105
307.6588 42.8181
307.7430 42.8258
307.8272 42.8335
307.9114 42.8411
307.9957 42.8488
308.0799 42.8565
308.1641 42.8641
308.2483 42.8718
308.3324 42.8794
308.4166 42.8871
308.5008 42.8947
308.5850 42.9024
308.6692 42.9100
308.7534 42.9176
308.8375 42.9253
308.9217 42.9329
309.0059 42.9405
309.0900 42.9481
309.1742 42.9558
309.2583 42.9634
309.3425 42.9710
309.4266 42.9786
309.5108 42.9862
309.5949 42.9938
309.6790 43.0014
309.7632 43.0090
309.8473 43.0166
309.9314 43.0242
310.0155 43.0318
310.0997 43.0394
310.1838 43.0470
310.2679 43.0546
310.3520 43.0622
310.4361 43.0698
310.5202 43.0773
310.6043 43.0849
310.6884 43.0925
310.7725 43.1000
310.8565 43.1076
310.9406 43.1152
311.0247 43.1227
311.1088 43.1303
311.1929 43.1379
311.2769 43.1454
311.3610 43.1530
311.4450 43.1605
311.5291 43.1680
311.6132 43.1756
311.6972 43.1831
311.7813 43.1907
311.8653 43.1982
311.9493 43.2057
312.0334 43.2133
312.1174 43.2208
312.2014 43.2283
312.2855 43.2358
312.3695 43.2433
312.4535 43.2508
312.5375 43.2584
312.6215 43.2659
312.7055 43.2734
312.7895 43.2809
312.8735 43.2884
312.9575 43.2959
313.0415 43.3034
313.1255 43.3109
313.2095 43.3183
313.2935 43.3258
313.3775 43.3333
313.4614 43.3408
313.5454 43.3483
313.6294 43.3557
313.7133 43.3632
313.7973 43.3707
313.8813 43.3782
313.9652 43.3856
314.0492 43.3931
314.1331 43.4005
314.2171 43.4080
314.3010 43.4154
314.3849 43.4229
314.4689 43.4303
314.5528 43.4378
314.6367 43.4452
314.7206 43.4527
314.8046 43.4601
314.8885 43.4675
314.9724 43.4750
315.0563 43.4824
315.1402 43.4898
315.2241 43.4972
315.3080 43.5047
315.3919 43.5121
315.4758 43.5195
315.5597 43.5269
315.6436 43.5343
315.7274 43.5417
315.8113 43.5491
315.8952 43.5565
315.9791 43.5639
316.0629 43.5713
316.1468 43.5787
316.2306 43.5861
316.3145 43.5935
316.3983 43.6009
316.4822 43.6082
316.5660 43.6156
316.6499 43.6230
316.7337 43.6304
316.8176 43.6377
316.9014 43.6451
316.9852 43.6525
317.0690 43.6598
317.1529 43.6672
317.2367 43.6745
317.3205 43.6819
317.4043 43.6893
317.4881 43.6966
317.5719 43.7039
317.6557 43.7113
317.7395 43.7186
317.8233 43.7260
317.9071 43.7333
317.9909 43.7406
318.0746 43.7480
318.1584 43.7553
318.2422 43.7626
318.3260 43.7699
318.4097 43.7772
318.4935 43.7846
318.5773 43.7919
318.6610 43.7992
318.7448 43.8065
318.8285 43.8138
318.9123 43.8211
318.9960 43.8284
319.0797 43.8357
319.1635 43.8430
319.2472 43.8503
319.3309 43.8575
319.4147 43.8648
319.4984 43.8721
319.5821 43.8794
319.6658 43.8867
319.7495 43.8939
319.8332 43.9012
319.9169 43.9085
320.0006 43.9157
320.0843 43.9230
320.1680 43.9303
320.2517 43.9375
320.3354 43.9448
320.4191 43.9520
320.5028 43.9593
320.5864 43.9665
320.6701 43.9738
320.7538 43.9810
320.8374 43.9882
320.9211 43.9955
321.0048 44.0027
321.0884 44.0099
321.1721 44.0172
321.2557 44.0244
321.3394 44.0316
321.4230 44.0388
321.5066 44.0460
321.5903 44.0533
321.6739 44.0605
321.7575 44.0677
321.8412 44.0749
321.9248 44.0821
322.0084 44.0893
322.0920 44.0965
322.1756 44.1037
322.2592 44.1109
322.3428 44.1180
322.4264 44.1252
322.5100 44.1324
322.5936 44.1396
322.6772 44.1468
322.7608 44.1539
322.8444 44.1611
322.9279 44.1683
323.0115 44.1754
323.0951 44.1826
323.1786 44.1898
323.2622 44.1969
323.3458 44.2041
323.4293 44.2112
323.5129 44.2184
323.5964 44.2255
323.6800 44.2327
323.7635 44.2398
323.8471 44.2469
323.9306 44.2541
324.0141 44.2612
324.0977 44.2683
324.1812 44.2755
324.2647 44.2826
324.3482 44.2897
324.4317 44.2968
324.5152 44.3040
324.5987 44.3111
324.6823 44.3182
324.7658 44.3253
324.8492 44.3324
324.9327 44.3395
325.0162 44.3466
325.0997 44.3537
325.1832 44.3608
325.2667 44.3679
325.3502 44.3750
325.4336 44.3821
325.5171 44.3891
325.6006 44.3962
325.6840 44.4033
325.7675 44.4104
325.8509 44.4174
325.9344 44.4245
326.0178 44.4316
326.1013 44.4386
326.1847 44.4457
326.2682 44.4528
326.3516 44.4598
326.4350 44.4669
326.5185 44.4739
326.6019 44.4810
326.6853 44.4880
326.7687 44.4951
326.8521 44.5021
326.9355 44.5091
327.0189 44.5162
327.1023 44.5232
327.1857 44.5302
327.2691 44.5372
327.3525 44.5443
327.4359 44.5513
327.5193 44.5583
327.6027 44.5653
327.6861 44.5723
327.7694 44.5793
327.8528 44.5863
327.9362 44.5934
328.0195 44.6004
328.1029 44.6073
328.1863 44.6143
328.2696 44.6213
328.3530 44.6283
328.4363 44.6353
328.5197 44.6423
328.6030 44.6493
328.6863 44.6563
328.7697 44.6632
328.8530 44.6702
328.9363 44.6772
329.0196 44.6841
329.1030 44.6911
329.1863 44.6981
329.2696 44.7050
329.3529 44.7120
329.4362 44.7189
329.5195 44.7259
329.6028 44.7328
329.6861 44.7398
329.7694 44.7467
329.8527 44.7537
329.9360 44.7606
330.0192 44.7675
330.1025 44.7745
330.1858 44.7814
330.2691 44.7883
330.3523 44.7953
330.4356 44.8022
330.5188 44.8091
330.6021 44.8160
330.6854 44.8229
330.7686 44.8298
330.8518 44.8367
330.9351 44.8436
331.0183 44.8505
331.1016 44.8574
331.1848 44.8643
331.2680 44.8712
331.3512 44.8781
331.4345 44.8850
331.5177 44.8919
331.6009 44.8988
331.6841 44.9057
331.7673 44.9125
331.8505 44.9194
331.9337 44.9263
332.0169 44.9332
332.1001 44.9400
332.1833 44.9469
332.2665 44.9538
332.3497 44.9606
332.4329 44.9675
332.5160 44.9743
332.5992 44.9812
332.6824 44.9880
332.7655 44.9949
332.8487 45.0017
332.9319 45.0085
333.0150 45.0154
333.0982 45.0222
333.1813 45.0290
333.2645 45.0359
333.3476 45.0427
333.4307 45.0495
333.5139 45.0563
333.5970 45.0632
333.6801 45.0700
333.7633 45.0768
333.8464 45.0836
333.9295 45.0904
334.0126 45.0972
334.0957 45.1040
334.1788 45.1108
334.2619 45.1176
334.3450 45.1244
334.4281 45.1312
334.5112 45.1380
334.5943 45.1447
334.6774 45.1515
334.7605 45.1583
334.8436 45.1651
334.9266 45.1719
335.0097 45.1786
335.0928 45.1854
335.1758 45.1922
335.2589 45.1989
335.3420 45.2057
335.4250 45.2124
335.5081 45.2192
335.5911 45.2259
335.6742 45.2327
335.7572 45.2394
335.8402 45.2462
335.9233 45.2529
336.0063 45.2597
336.0893 45.2664
336.1724 45.2731
336.2554 45.2799
336.3384 45.2866
336.4214 45.2933
336.5044 45.3000
336.5874 45.3067
336.6704 45.3135
336.7534 45.3202
336.8364 45.3269
336.9194 45.3336
337.0024 45.3403
337.0854 45.3470
337.1684 45.3537
337.2514 45.3604
337.3343 45.3671
337.4173 45.3738
337.5003 45.3805
337.5832 45.3872
337.6662 45.3938
337.7492 45.4005
337.8321 45.4072
337.9151 45.4139
337.9980 45.4205
338.0810 45.4272
338.1639 45.4339
338.2468 45.4405
338.3298 45.4472
338.4127 45.4539
338.4956 45.4605
338.5785 45.4672
338.6615 45.4738
338.7444 45.4805
338.8273 45.4871
338.9102 45.4938
338.9931 45.5004
339.0760 45.5070
339.1589 45.5137
339.2418 45.5203
339.3247 45.5269
339.4076 45.5336
339.4905 45.5402
339.5734 45.5468
339.6562 45.5534
339.7391 45.5600
339.8220 45.5666
339.9049 45.5733
339.9877 45.5799
340.0706 45.5865
340.1534 45.5931
340.2363 45.5997
340.3191 45.6063
340.4020 45.6129
340.4848 45.6194
340.5677 45.6260
340.6505 45.6326
340.7334 45.6392
340.8162 45.6458
340.8990 45.6524
340.9818 45.6589
341.0647 45.6655
341.1475 45.6721
341.2303 45.6786
341.3131 45.6852
341.3959 45.6918
341.4787 45.6983
341.5615 45.7049
341.6443 45.7114
341.7271 45.7180
341.8099 45.7245
341.8927 45.7311
341.9754 45.7376
342.0582 45.7441
342.1410 45.7507
342.2238 45.7572
342.3065 45.7637
342.3893 45.7703
342.4721 45.7768
342.5548 45.7833
342.6376 45.7898
342.7203 45.7963
342.8031 45.8029
342.8858 45.8094
342.9686 45.8159
343.0513 45.8224
343.1340 45.8289
343.2168 45.8354
343.2995 45.8419
343.3822 45.8484
343.4649 45.8549
343.5477 45.8614
343.6304 45.8679
343.7131 45.8743
343.7958 45.8808
343.8785 45.8873
343.9612 45.8938
344.0439 45.9002
344.1266 45.9067
344.2093 45.9132
344.2920 45.9197
344.3746 45.9261
344.4573 45.9326
344.5400 45.9390
344.6227 45.9455
344.7053 45.9519
344.7880 45.9584
344.8707 45.9648
344.9533 45.9713
345.0360 45.9777
345.1186 45.9842
345.2013 45.9906
345.2839 45.9970
345.3666 46.0034
345.4492 46.0099
345.5319 46.0163
345.6145 46.0227
345.6971 46.0291
345.7797 46.0356
345.8624 46.0420
345.9450 46.0484
346.0276 46.0548
346.1102 46.0612
346.1928 46.0676
346.2754 46.0740
346.3580 46.0804
346.4406 46.0868
346.5232 46.0932
346.6058 46.0996
346.6884 46.1060
346.7710 46.1123
346.8535 46.1187
346.9361 46.1251
347.0187 46.1315
347.1013 46.1378
347.1838 46.1442
347.2664 46.1506
347.3490 46.1569
347.4315 46.1633
347.5141 46.1697
347.5966 46.1760
347.6792 46.1824
347.7617 46.1887
347.8442 46.1951
347.9268 46.2014
348.0093 46.2078
348.0918 46.2141
348.1744 46.2204
348.2569 46.2268
348.3394 46.2331
348.4219 46.2394
348.5044 46.2458
348.5869 46.2521
348.6694 46.2584
348.7519 46.2647
348.8344 46.2710
348.9169 46.2774
348.9994 46.2837
349.0819 46.2900
349.1644 46.2963
349.2469 46.3026
349.3294 46.3089
349.4118 46.3152
349.4943 46.3215
349.5768 46.3278
349.6592 46.3341
349.7417 46.3403
349.8242 46.3466
349.9066 46.3529
349.9891 46.3592
350.0715 46.3655
350.1540 46.3717
350.2364 46.3780
350.3188 46.3843
350.4013 46.3905
350.4837 46.3968
350.5661 46.4030
350.6485 46.4093
350.7310 46.4156
350.8134 46.4218
350.8958 46.4281
350.9782 46.4343
351.0606 46.4405
351.1430 46.4468
351.2254 46.4530
351.3078 46.4593
351.3902 46.4655
351.4726 46.4717
351.5550 46.4779
351.6374 46.4842
351.7197 46.4904
351.8021 46.4966
351.8845 46.5028
351.9669 46.5090
352.0492 46.5152
352.1316 46.5214
352.2139 46.5276
352.2963 46.5339
352.3786 46.5401
352.4610 46.5462
352.5433 46.5524
352.6257 46.5586
352.7080 46.5648
352.7904 46.5710
352.8727 46.5772
352.9550 46.5834
353.0373 46.5895
353.1197 46.5957
353.2020 46.6019
353.2843 46.6081
353.3666 46.6142
353.4489 46.6204
353.5312 46.6266
353.6135 46.6327
353.6958 46.6389
353.7781 46.6450
353.8604 46.6512
353.9427 46.6573
354.0250 46.6635
354.1072 46.6696
354.1895 46.6757
354.2718 46.6819
354.3541 46.6880
354.4363 46.6941
354.5186 46.7003
354.6009 46.7064
354.6831 46.7125
354.7654 46.7186
354.8476 46.7248
354.9299 46.7309
355.0121 46.7370
355.0943 46.7431
355.1766 46.7492
355.2588 46.7553
355.3410 46.7614
355.4233 46.7675
355.5055 46.7736
355.5877 46.7797
355.6699 46.7858
355.7521 46.7919
355.8344 46.7980
355.9166 46.8040
355.9988 46.8101
356.0810 46.8162
356.1632 46.8223
356.2453 46.8284
356.3275 46.8344
356.4097 46.8405
356.4919 46.8466
356.5741 46.8526
356.6563 46.8587
356.7384 46.8647
356.8206 46.8708
356.9028 46.8768
356.9849 46.8829
357.0671 46.8889
357.1492 46.8950
357.2314 46.9010
357.3135 46.9070
357.3957 46.9131
357.4778 46.9191
357.5600 46.9251
357.6421 46.9312
357.7242 46.9372
357.8064 46.9432
357.8885 46.9492
357.9706 46.9552
358.0527 46.9613
358.1348 46.9673
358.2169 46.9733
358.2991 46.9793
358.3812 46.9853
358.4633 46.9913
358.5454 46.9973
358.6274 47.0033
358.7095 47.0093
358.7916 47.0152
358.8737 47.0212
358.9558 47.0272
359.0379 47.0332
359.1199 47.0392
359.2020 47.0451
359.2841 47.0511
359.3661 47.0571
359.4482 47.0630
359.5303 47.0690
359.6123 47.0750
359.6944 47.0809
359.7764 47.0869
359.8585 47.0928
359.9405 47.0988
360.0225 47.1047
360.1046 47.1107
360.1866 47.1166
360.2686 47.1226
360.3506 47.1285
360.4327 47.1344
360.5147 47.1404
360.5967 47.1463
360.6787 47.1522
360.7607 47.1581
360.8427 47.1641
360.9247 47.1700
361.0067 47.1759
361.0887 47.1818
361.1707 47.1877
361.2527 47.1936
361.3347 47.1995
361.4166 47.2054
361.4986 47.2113
361.5806 47.2172
361.6626 47.2231
361.7445 47.2290
361.8265 47.2349
361.9084 47.2408
361.9904 47.2467
362.0724 47.2526
362.1543 47.2584
362.2362 47.2643
362.3182 47.2702
362.4001 47.2761
362.4821 47.2819
362.5640 47.2878
362.6459 47.2936
362.7279 47.2995
362.8098 47.3054
362.8917 47.3112
362.9736 47.3171
363.0555 47.3229
363.1374 47.3288
363.2193 47.3346
363.3012 47.3404
363.3831 47.3463
363.4650 47.3521
363.5469 47.3579
363.6288 47.3638
363.7107 47.3696
363.7926 47.3754
363.8745 47.3812
363.9563 47.3871
364.0382 47.3929
364.1201 47.3987
364.2019 47.4045
364.2838 47.4103
364.3657 47.4161
364.4475 47.4219
364.5294 47.4277
364.6112 47.4335
364.6931 47.4393
364.7749 47.4451
364.8567 47.4509
364.9386 47.4567
365.0204 47.4625
365.1022 47.4682
365.1841 47.4740
365.2659 47.4798
365.3477 47.4856
365.4295 47.4913
365.5113 47.4971
365.5931 47.5029
365.6749 47.5086
365.7567 47.5144
365.8385 47.5201
365.9203 47.5259
366.0021 47.5316
366.0839 47.5374
366.1657 47.5431
366.2475 47.5489
366.3293 47.5546
366.4110 47.5604
366.4928 47.5661
366.5746 47.5718
366.6563 47.5776
366.7381 47.5833
366.8198 47.5890
366.9016 47.5947
366.9834 47.6004
367.0651 47.6062
367.1468 47.6119
367.2286 47.6176
367.3103 47.6233
367.3921 47.6290
367.4738 47.6347
367.5555 47.6404
367.6372 47.6461
367.7190 47.6518
367.8007 47.6575
367.8824 47.6632
367.9641 47.6689
368.0458 47.6745
368.1275 47.6802
368.2092 47.6859
368.2909 47.6916
368.3726 47.6973
368.4543 47.7029
368.5360 47.7086
368.6177 47.7143
368.6994 47.7199
368.7810 47.7256
368.8627 47.7312
368.9444 47.7369
369.0260 47.7425
369.1077 47.7482
369.1894 47.7538
369.2710 47.7595
369.3527 47.7651
369.4343 47.7708
369.5160 47.7764
369.5976 47.7820
369.6793 47.7877
369.7609 47.7933
369.8425 47.7989
369.9242 47.8045
370.0058 47.8102
370.0874 47.8158
370.1690 47.8214
370.2506 47.8270
370.3323 47.8326
370.4139 47.8382
370.4955 47.8438
370.5771 47.8494
370.6587 47.8550
370.7403 47.8606
370.8219 47.8662
370.9035 47.8718
370.9851 47.8774
371.0666 47.8830
371.1482 47.8886
371.2298 47.8941
371.3114 47.8997
371.3929 47.9053
371.4745 47.9109
371.5561 47.9164
371.6376 47.9220
371.7192 47.9275
371.8007 47.9331
371.8823 47.9387
371.9638 47.9442
372.0454 47.9498
372.1269 47.9553
372.2085 47.9609
372.2900 47.9664
372.3715 47.9720
372.4531 47.9775
372.5346 47.9830
372.6161 47.9886
372.6976 47.9941
372.7791 47.9996
372.8606 48.0052
372.9421 48.0107
373.0237 48.0162
373.1052 48.0217
373.1866 48.0272
373.2681 48.0327
373.3496 48.0383
373.4311 48.0438
373.5126 48.0493
373.5941 48.0548
373.6756 48.0603
373.7570 48.0658
373.8385 48.0713
373.9200 48.0767
374.0014 48.0822
374.0829 48.0877
374.1644 48.0932
374.2458 48.0987
374.3273 48.1042
374.4087 48.1096
374.4902 48.1151
374.5716 48.1206
374.6530 48.1260
374.7345 48.1315
374.8159 48.1370
374.8973 48.1424
374.9787 48.1479
375.0602 48.1533
375.1416 48.1588
375.2230 48.1642
375.3044 48.1697
375.3858 48.1751
375.4672 48.1806
375.5486 48.1860
375.6300 48.1914
375.7114 48.1969
375.7928 48.2023
375.8742 48.2077
375.9556 48.2131
376.0370 48.2186
376.1183 48.2240
376.1997 48.2294
376.2811 48.2348
376.3624 48.2402
376.4438 48.2456
376.5252 48.2510
376.6065 48.2564
376.6879 48.2618
376.7692 48.2672
376.8506 48.2726
376.9319 48.2780
377.0133 48.2834
377.0946 48.2888
377.1759 48.2942
377.2573 48.2996
377.3386 48.3049
377.4199 48.3103
377.5012 48.3157
377.5826 48.3211
377.6639 48.3264
377.7452 48.3318
377.8265 48.3372
377.9078 48.3425
377.9891 48.3479
378.0704 48.3532
378.1517 48.3586
378.2330 48.3639
378.3143 48.3693
378.3956 48.3746
378.4768 48.3800
378.5581 48.3853
378.6394 48.3906
378.7207 48.3960
378.8019 48.4013
378.8832 48.4066
378.9645 48.4120
379.0457 48.4173
379.1270 48.4226
379.2082 48.4279
379.2895 48.4332
379.3707 48.4385
379.4520 48.4439
379.5332 48.4492
379.6144 48.4545
379.6957 48.4598
379.7769 48.4651
379.8581 48.4704
379.9393 48.4757
380.0206 48.4809
380.1018 48.4862
380.1830 48.4915
380.2642 48.4968
380.3454 48.5021
380.4266 48.5074
380.5078 48.5126
380.5890 48.5179
380.6702 48.5232
380.7514 48.5284
380.8326 48.5337
380.9137 48.5390
380.9949 48.5442
381.0761 48.5495
381.1573 48.5547
381.2384 48.5600
381.3196 48.5652
381.4008 48.5705
381.4819 48.5757
381.5631 48.5810
381.6442 48.5862
381.7254 48.5914
381.8065 48.5967
381.8877 48.6019
381.9688 48.6071
382.0500 48.6123
382.1311 48.6176
382.2122 48.6228
382.2933 48.6280
382.3745 48.6332
382.4556 48.6384
382.5367 48.6436
382.6178 48.6488
382.6989 48.6540
382.7800 48.6592
382.8611 48.6644
382.9422 48.6696
383.0233 48.6748
383.1044 48.6800
383.1855 48.6852
383.2666 48.6904
383.3477 48.6956
383.4288 48.7007
383.5098 48.7059
383.5909 48.7111
383.6720 48.7163
383.7530 48.7214
383.8341 48.7266
383.9152 48.7318
383.9962 48.7369
384.0773 48.7421
384.1583 48.7472
384.2394 48.7524
384.3204 48.7575
384.4015 48.7627
384.4825 48.7678
384.5635 48.7730
384.6446 48.7781
384.7256 48.7832
384.8066 48.7884
384.8876 48.7935
384.9687 48.7986
385.0497 48.8037
385.1307 48.8089
385.2117 48.8140
385.2927 48.8191
385.3737 48.8242
385.4547 48.8293
385.5357 48.8344
385.6167 48.8396
385.6977 48.8447
385.7786 48.8498
385.8596 48.8549
385.9406 48.8600
386.0216 48.8650
386.1026 48.8701
386.1835 48.8752
386.2645 48.8803
386.3454 48.8854
386.4264 48.8905
386.5074 48.8956
386.5883 48.9006
386.6693 48.9057
386.7502 48.9108
386.8312 48.9158
386.9121 48.9209
386.9930 48.9260
387.0740 48.9310
387.1549 48.9361
387.2358 48.9411
387.3167 48.9462
387.3977 48.9512
387.4786 48.9563
387.5595 48.9613
387.6404 48.9664
387.7213 48.9714
387.8022 48.9764
387.8831 48.9815
387.9640 48.9865
388.0449 48.9915
388.1258 48.9965
388.2067 49.0016
388.2875 49.0066
388.3684 49.0116
388.4493 49.0166
388.5302 49.0216
388.6110 49.0266
388.6919 49.0316
388.7728 49.0366
388.8536 49.0416
388.9345 49.0466
389.0153 49.0516
389.0962 49.0566
389.1770 49.0616
389.2579 49.0666
389.3387 49.0716
389.4196 49.0766
389.5004 49.0815
389.5812 49.0865
389.6621 49.0915
389.7429 49.0965
389.8237 49.1014
389.9045 49.1064
389.9853 49.1114
390.0661 49.1163
390.1469 49.1213
390.2278 49.1262
390.3086 49.1312
390.3894 49.1361
390.4701 49.1411
390.5509 49.1460
390.6317 49.1510
390.7125 49.1559
390.7933 49.1609
390.8741 49.1658
390.9548 49.1707
391.0356 49.1756
391.1164 49.1806
391.1971 49.1855
391.2779 49.1904
391.3587 49.1953
391.4394 49.2003
391.5202 49.2052
391.6009 49.2101
391.6817 49.2150
391.7624 49.2199
391.8432 49.2248
391.9239 49.2297
392.0046 49.2346
392.0853 49.2395
392.1661 49.2444
392.2468 49.2493
392.3275 49.2541
392.4082 49.2590
392.4889 49.2639
392.5697 49.2688
392.6504 49.2737
392.7311 49.2785
392.8118 49.2834
392.8925 49.2883
392.9732 49.2931
393.0538 49.2980
393.1345 49.3029
393.2152 49.3077
393.2959 49.3126
393.3766 49.3174
393.4572 49.3223
393.5379 49.3271
393.6186 49.3320
393.6992 49.3368
393.7799 49.3416
393.8606 49.3465
393.9412 49.3513
394.0219 49.3561
394.1025 49.3610
394.1832 49.3658
394.2638 49.3706
394.3444 49.3754
394.4251 49.3803
394.5057 49.3851
394.5863 49.3899
394.6670 49.3947
394.7476 49.3995
394.8282 49.4043
394.9088 49.4091
394.9894 49.4139
395.0700 49.4187
395.1506 49.4235
395.2312 49.4283
395.3118 49.4331
395.3924 49.4379
395.4730 49.4427
395.5536 49.4474
395.6342 49.4522
395.7148 49.4570
395.7954 49.4618
395.8759 49.4665
395.9565 49.4713
396.0371 49.4761
396.1176 49.4808
396.1982 49.4856
396.2788 49.4903
396.3593 49.4951
396.4399 49.4998
396.5204 49.5046
396.6010 49.5093
396.6815 49.5141
396.7621 49.5188
396.8426 49.5236
396.9231 49.5283
397.0037 49.5330
397.0842 49.5378
397.1647 49.5425
397.2452 49.5472
397.3258 49.5519
397.4063 49.5567
397.4868 49.5614
397.5673 49.5661
397.6478 49.5708
397.7283 49.5755
397.8088 49.5802
397.8893 49.5849
397.9698 49.5896
398.0503 49.5943
398.1308 49.5990
398.2112 49.6037
398.2917 49.6084
398.3722 49.6131
398.4527 49.6178
398.5331 49.6224
398.6136 49.6271
398.6941 49.6318
398.7745 49.6365
398.8550 49.6412
398.9354 49.6458
399.0159 49.6505
399.0963 49.6552
399.1768 49.6598
399.2572 49.6645
399.3376 49.6691
399.4181 49.6738
399.4985 49.6784
399.5789 49.6831
399.6594 49.6877
399.7398 49.6924
399.8202 49.6970
399.9006 49.7016
399.9810 49.7063
400.0614 49.7109
400.1418 49.7155
400.2222 49.7202
400.3026 49.7248
400.3830 49.7294
400.4634 49.7340
400.5438 49.7387
400.6242 49.7433
400.7046 49.7479
400.7849 49.7525
400.8653 49.7571
400.9457 49.7617
401.0261 49.7663
401.1064 49.7709
401.1868 49.7755
401.2671 49.7801
401.3475 49.7847
401.4278 49.7893
401.5082 49.7939
401.5885 49.7984
401.6689 49.8030
401.7492 49.8076
401.8296 49.8122
401.9099 49.8167
401.9902 49.8213
402.0706 49.8259
402.1509 49.8304
402.2312 49.8350
402.3115 49.8396
402.3918 49.8441
402.4721 49.8487
402.5524 49.8532
402.6327 49.8578
402.7130 49.8623
402.7933 49.8669
402.8736 49.8714
402.9539 49.8759
403.0342 49.8805
403.1145 49.8850
403.1948 49.8895
403.2751 49.8941
403.3553 49.8986
403.4356 49.9031
403.5159 49.9076
403.5961 49.9121
403.6764 49.9166
403.7567 49.9212
403.8369 49.9257
403.9172 49.9302
403.9974 49.9347
404.0777 49.9392
404.1579 49.9437
404.2381 49.9482
404.3184 49.9527
404.3986 49.9572
404.4788 49.9616
404.5591 49.9661
